"id","group.year","social.group","year","age","percofsex.dominated","hrs.focalfollowed","partner","hrs.partnerfollowed","r","kinship","grooming_duration","grooming_over_observation","grooming_over_group","focal.total.scan","proximity_scans","proximity_over_observation","proximity_over_group","DSI","focal.connections","focal.kin.available","order.of.partner","top3","top3.kin","top3.nonkin","top3.total"
"43F","F2016","F","2016",20,100,6.5,"0G5",6.33333333333333,0.5,"kin",183,0.00396103896103896,8.57284961793109,"116",6,0.0260869565217391,19.3174668488336,13.9451582333823,11,9,2,TRUE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"5C0",6.66666666666667,0.5,"kin",506,0.0106751054852321,23.1040580212929,"116",15,0.0635593220338983,47.0658620257597,35.0849600235263,11,9,1,TRUE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"43J",6.66666666666667,0.0625,"non-kin",0,0,0,"116",1,0.00427350427350427,3.16454229005108,1.58227114502554,11,9,9,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"9D8",6.33333333333333,0.015625,"non-kin",0,0,0,"116",3,0.0130434782608696,9.65873342441678,4.82936671220839,11,9,5,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"4C1",6.33333333333333,0.03125,"non-kin",261,0.00564935064935065,12.2268510944263,"116",3,0.0130434782608696,9.65873342441678,10.9427922594215,11,9,3,TRUE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"98T",6.66666666666667,0.0625,"non-kin",35,0.000738396624472574,1.59810678012895,"116",NA,0,0,0.799053390064477,11,9,10,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"82A",6.5,0,"non-kin",262,0.0055982905982906,12.1163421740326,"116",NA,0,0,6.05817108701631,11,9,4,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"6C0",6.5,0,"non-kin",188,0.00401709401709402,8.69416919358066,"116",NA,0,0,4.34708459679033,11,9,6,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"8J6",6.33333333333333,0.015625,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"04N",6.5,0.03125,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"3E2",6.33333333333333,0.140625,"kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"92D",6.5,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"0I6",6.5,0.03125,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"64P",6.66666666666667,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"62H",6.5,0.0625,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"0A4",6,0.03125,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"2J8",6.16666666666667,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"59A",6.5,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"8J8",6.66666666666667,0.03125,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"7C0",6.33333333333333,0.0625,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"56E",5.66666666666667,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"0I5",6.5,0.03125,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"8B0",6.5,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"2A8",6.66666666666667,0.046875,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"32S",6.5,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"7D8",6.66666666666667,0.015625,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"82L",6.33333333333333,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"00O",6.5,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"79Z",6.33333333333333,0.125,"kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"0K7",6.66666666666667,0.0625,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"1C0",6.5,0,"non-kin",0,0,0,"116",2,0.00862068965517241,6.38364565406856,3.19182282703428,11,9,7,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"57H",6.5,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"50I",6.33333333333333,0.0625,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"9H7",6.33333333333333,0.03125,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"40L",6.16666666666667,0.0625,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"2A7",6.33333333333333,0.09375,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"55V",6,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"34N",6.5,0.25,"kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"1A3",6.16666666666667,0.125,"kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"1J7",6.5,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"2H3",6.5,0.125,"kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"3C3",6.33333333333333,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"0K2",6.33333333333333,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"61J",6.66666666666667,0.09375,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"8E8",6.5,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
"43F","F2016","F","2016",20,100,6.5,"7B7",6.66666666666667,0,"non-kin",0,0,0,"116",NA,0,0,0,11,9,NA,FALSE,2,1,3
