"id","group.year","social.group","year","age","percofsex.dominated","hrs.focalfollowed","partner","hrs.partnerfollowed","r","kinship","grooming_duration","grooming_over_observation","grooming_over_group","focal.total.scan","proximity_scans","proximity_over_observation","proximity_over_group","DSI","focal.connections","focal.kin.available","order.of.partner","top3","top3.kin","top3.nonkin","top3.total"
"43F","F2013","F","2013",17,100,9.16666666666667,"5C0",9.5,0.5,"kin",65,0.000967261904761905,5.77710677265123,"165",18,0.0540540540540541,41.4493559491235,23.6132313608874,16,8,1,TRUE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"43J",9.33333333333333,0.0625,"non-kin",0,0,0,"165",6,0.018018018018018,13.8164519830412,6.90822599152059,16,8,4,FALSE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"4C1",9.66666666666667,0.03125,"non-kin",160,0.00235988200589971,14.0947247605051,"165",3,0.00895522388059702,6.86698285127271,10.4808538058889,16,8,2,TRUE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"82A",9.83333333333333,0,"non-kin",0,0,0,"165",2,0.00588235294117647,4.51066520622815,2.25533260311407,16,8,8,FALSE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"9D8",9.66666666666667,0.015625,"non-kin",0,0,0,"165",2,0.00600600600600601,4.60548399434706,2.30274199717353,16,8,6,FALSE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"6C0",9.66666666666667,0,"non-kin",0,0,0,"165",1,0.0029585798816568,2.26867776644611,1.13433888322306,16,8,13,FALSE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"3E2",9.5,0.140625,"kin",0,0,0,"165",3,0.00898203592814371,6.88754268016873,3.44377134008437,16,8,5,FALSE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"17C",9.5,0.0625,"non-kin",0,0,0,"165",NA,0,0,0,16,8,NA,FALSE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"98T",9.5,0.0625,"non-kin",161,0.00239583333333333,14.3094490830284,"165",1,0.00297619047619048,2.28218180077019,8.29581544189931,16,8,3,TRUE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"04N",9.83333333333333,0.03125,"non-kin",0,0,0,"165",NA,0,0,0,16,8,NA,FALSE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"60P",9.83333333333333,0.03125,"non-kin",0,0,0,"165",1,0.00294117647058824,2.25533260311407,1.12766630155704,16,8,15,FALSE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"62H",9.5,0.0625,"non-kin",0,0,0,"165",1,0.00297619047619048,2.28218180077019,1.1410909003851,16,8,11,FALSE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"92D",9.33333333333333,0,"non-kin",0,0,0,"165",NA,0,0,0,16,8,NA,FALSE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"0A4",9.5,0.03125,"non-kin",0,0,0,"165",NA,0,0,0,16,8,NA,FALSE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"K00",9.66666666666667,0,"non-kin",0,0,0,"165",NA,0,0,0,16,8,NA,FALSE,1,2,3
"43F","F2013","F","2013",17,100,9.16666666666667,"82L",9.33333333333333,0,"non-kin",0,0,0,"165",NA,0,0,0,16,8,NA,FALSE,1,2,3
