"id","group.year","social.group","year","age","percofsex.dominated","hrs.focalfollowed","partner","hrs.partnerfollowed","r","kinship","grooming_duration","grooming_over_observation","grooming_over_group","focal.total.scan","proximity_scans","proximity_over_observation","proximity_over_group","DSI","focal.connections","focal.kin.available","order.of.partner","top3","top3.kin","top3.nonkin","top3.total"
"43F","F2017","F","2017",21,100,4.16666666666667,"0G5",4.33333333333333,0.5,"kin",43,0.00140522875816993,4.50288052728078,"75",3,0.0197368421052632,21.9915775190802,13.2472290231805,8,9,2,TRUE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"5C0",4.33333333333333,0.5,"kin",0,0,0,"75",6,0.0397350993377483,44.2744342105985,22.1372171052993,8,9,1,TRUE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"43J",4.33333333333333,0.0625,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"4C1",4.16666666666667,0.03125,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"9D8",4.33333333333333,0.015625,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"82A",4.33333333333333,0,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"6C0",4.33333333333333,0,"non-kin",138,0.00450980392156863,14.4511049480174,"75",NA,0,0,7.22555247400869,8,9,6,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"98T",4.33333333333333,0.0625,"non-kin",0,0,0,"75",3,0.0196078431372549,21.8478417183019,10.9239208591509,8,9,4,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"2L8",4.33333333333333,0.03125,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"04N",4.33333333333333,0.03125,"non-kin",0,0,0,"75",1,0.0065359477124183,7.28261390610063,3.64130695305032,8,9,7,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"3E2",4.33333333333333,0.140625,"kin",0,0,0,"75",3,0.0196078431372549,21.8478417183019,10.9239208591509,8,9,4,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"8J6",4.33333333333333,0.015625,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"0A4",4.33333333333333,0.03125,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"5K3",4.33333333333333,0.015625,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"92D",4.16666666666667,0,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"0I6",4.16666666666667,0.03125,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"64P",4.33333333333333,0,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"2J8",4.33333333333333,0,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"59A",4.33333333333333,0,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"8J8",4.5,0.03125,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"7C0",4.33333333333333,0.0625,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"5K7",4.33333333333333,0.03125,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"0I5",4.33333333333333,0.03125,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"8B0",4,0,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"2A8",4.33333333333333,0.046875,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"7D8",4,0.015625,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"82L",4,0,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"00O",4.33333333333333,0,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"79Z",4.16666666666667,0.125,"kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"0K7",4.16666666666667,0.0625,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"50I",4.33333333333333,0.0625,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"9H7",4.33333333333333,0.03125,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"40L",4.33333333333333,0.0625,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"1L4",4.33333333333333,0.03125,"non-kin",0,0,0,"75",1,0.0065359477124183,7.28261390610063,3.64130695305032,8,9,7,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"2A7",4.33333333333333,0.09375,"non-kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"55V",4.33333333333333,0,"non-kin",0,0,0,"75",3,0.0198675496688742,22.1372171052993,11.0686085526496,8,9,3,TRUE,2,1,3
"43F","F2017","F","2017",21,100,4.16666666666667,"34N",2.83333333333333,0.25,"kin",0,0,0,"75",NA,0,0,0,8,9,NA,FALSE,2,1,3
