"id","group.year","social.group","year","age","percofsex.dominated","hrs.focalfollowed","partner","hrs.partnerfollowed","r","kinship","grooming_duration","grooming_over_observation","grooming_over_group","focal.total.scan","proximity_scans","proximity_over_observation","proximity_over_group","DSI","focal.connections","focal.kin.available","order.of.partner","top3","top3.kin","top3.nonkin","top3.total"
"14E","V2017","V","2017",23,100,3.33333333333333,"0M4",3.66666666666667,0.5,"kin",402,0.015952380952381,52.6633085555281,"60",8,0.0634920634920635,88.0308521261975,70.3470803408628,3,11,1,TRUE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"0M3",3.66666666666667,0.25,"kin",0,0,0,"60",3,0.0238095238095238,33.0115695473241,16.505784773662,3,11,2,TRUE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"0F0",3.33333333333333,0.125,"kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"1K1",3.66666666666667,0.125,"kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"5C6",3.66666666666667,0.125,"kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"2E4",3.83333333333333,0.125,"kin",0,0,0,"60",1,0.00775193798449612,10.747952875873,5.37397643793648,3,11,3,TRUE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"9C1",3.66666666666667,0.0625,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"00V",3.16666666666667,0.03125,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"2G4",3.5,0.265625,"kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"53Z",3.5,0.03125,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"1G1",3.66666666666667,0.015625,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"15E",3.66666666666667,0.0625,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"0K0",3.33333333333333,0.03125,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"13H",3.33333333333333,0.0625,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"1I7",3.66666666666667,0.03125,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"78I",3.66666666666667,0.03125,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"52Z",3.66666666666667,0.015625,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"2I3",3.5,0.0078125,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"1G6",3.5,0.2578125,"kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"5E8",3.5,0.015625,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"7K8",3.5,0.03125,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"7C4",3.66666666666667,0.03125,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"9E8",3.66666666666667,0.0625,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"93T",3.83333333333333,0.0625,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"90T",3.5,0,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"4J4",3.66666666666667,0,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"5L7",3.5,0,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"2G2",3.5,0,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"1G0",3.16666666666667,0,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"1I5",3.66666666666667,0,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"47Z",3.5,0,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"2G3",3.66666666666667,0,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"4C9",3.66666666666667,0.125,"kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"45Z",3.5,0.125,"kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"1K2",3.66666666666667,0.0625,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"1B0",3.66666666666667,0.0625,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"3H0",3.83333333333333,0.03125,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"4C5",3.83333333333333,0,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"5L8",3.5,0,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"3D9",3.83333333333333,0,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"51Z",3.5,0.03125,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"1I6",3.66666666666667,0.015625,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"98J",3.83333333333333,0,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"2K1",3.16666666666667,0.03125,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"85T",3.66666666666667,0,"non-kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"14E","V2017","V","2017",23,100,3.33333333333333,"1G4",3.66666666666667,0.25,"kin",0,0,0,"60",NA,0,0,0,3,11,NA,FALSE,3,0,3
"0M4","V2017","V","2017",7,95.91836735,3.66666666666667,"14E",3.33333333333333,0.5,"kin",402,0.015952380952381,52.6633085555281,"66",8,0.0634920634920635,88.0308521261975,70.3470803408628,4,7,1,TRUE,2,1,3
"0M4","V2017","V","2017",7,95.91836735,3.66666666666667,"0M3",3.66666666666667,0.125,"kin",331,0.0125378787878788,41.391073922374,"66",3,0.0227272727272727,31.5110436588094,36.4510587905917,4,7,3,TRUE,2,1,3
