"id","group.year","social.group","year","age","percofsex.dominated","hrs.focalfollowed","partner","hrs.partnerfollowed","r","kinship","grooming_duration","grooming_over_observation","grooming_over_group","focal.total.scan","proximity_scans","proximity_over_observation","proximity_over_group","DSI","focal.connections","focal.kin.available","order.of.partner","top3","top3.kin","top3.nonkin","top3.total"
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"77S",1.41666666666667,0.25,"kin",298,0.0292156862745098,27.5831878114936,"34",1,0.0147058823529412,2.15253608709483,14.8678619492942,15,2,2,TRUE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"8K7",1.5,0.015625,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"62S",1.5,0.03125,"non-kin",5,0.000476190476190476,0.449582159918879,"34",1,0.0142857142857143,2.09103505603498,1.27030860797693,15,2,9,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"0G3",1.41666666666667,0.015625,"non-kin",31,0.00303921568627451,2.86939202065873,"34",NA,0,0,1.43469601032936,15,2,8,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"2C0",1.41666666666667,0.03125,"non-kin",0,0,0,"34",1,0.0147058823529412,2.15253608709483,1.07626804354742,15,2,12,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"0B9",1.5,0.03125,"non-kin",132,0.0125714285714286,11.8689690218584,"34",1,0.0142857142857143,2.09103505603498,6.9800020389467,15,2,4,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"6H6",1.5,0.015625,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"48V",1.5,0.03125,"non-kin",100,0.00952380952380952,8.99164319837758,"34",4,0.0571428571428571,8.36414022413992,8.67789171125875,15,2,3,TRUE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"7E3",1.5,0.015625,"non-kin",272,0.0259047619047619,24.457269499587,"34",4,0.0571428571428571,8.36414022413992,16.4107048618635,15,2,1,TRUE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"22H",1.5,0.15625,"kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"20S",1.5,0.078125,"non-kin",0,0,0,"34",3,0.0428571428571429,6.27310516810494,3.13655258405247,15,2,5,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"4J3",1.41666666666667,0.0390625,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"4J6",1.5,0.01953125,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"2E8",1.5,0,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"0M2",1.41666666666667,0,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"9I5",1.5,0,"non-kin",44,0.00419047619047619,3.95632300728614,"34",1,0.0144927536231884,2.12133991191954,3.03883145960284,15,2,6,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"16S",1.41666666666667,0,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"7L7",1.41666666666667,0,"non-kin",0,0,0,"34",2,0.0294117647058824,4.30507217418966,2.15253608709483,15,2,7,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"8E2",1.5,0,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"6B4",1.5,0,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"80S",1.5,0,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"94S",1.5,0,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"3A9",1.5,0,"non-kin",0,0,0,"34",1,0.0142857142857143,2.09103505603498,1.04551752801749,15,2,13,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"03Z",1.41666666666667,0,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"7L0",1.41666666666667,0,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"4I9",1.5,0.0078125,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"65Z",1.5,0,"non-kin",0,0,0,"34",1,0.0142857142857143,2.09103505603498,1.04551752801749,15,2,13,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"55R",1.5,0,"non-kin",0,0,0,"34",1,0.0142857142857143,2.09103505603498,1.04551752801749,15,2,13,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"9I7",1.5,0,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"5J6",1.58333333333333,0,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"V80",1.41666666666667,0,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"56R",1.5,0.03125,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"2E9",1.58333333333333,0.015625,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"36O",1.41666666666667,0,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"7E0",1.33333333333333,0,"non-kin",0,0,0,"34",1,0.0151515151515152,2.21776445337043,1.10888222668522,15,2,10,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"2C7",1.58333333333333,0,"non-kin",0,0,0,"34",NA,0,0,0,15,2,NA,FALSE,1,2,3
"5B6","HH2016","HH","2016",11,100,1.41666666666667,"5I9",1.33333333333333,0,"non-kin",0,0,0,"34",1,0.0151515151515152,2.21776445337043,1.10888222668522,15,2,10,FALSE,1,2,3
"77S","HH2016","HH","2016",13,94.87179487,1.41666666666667,"5B6",1.41666666666667,0.25,"kin",298,0.0292156862745098,27.5831878114936,"34",1,0.0147058823529412,2.15253608709483,14.8678619492942,18,7,2,TRUE,1,2,3
"77S","HH2016","HH","2016",13,94.87179487,1.41666666666667,"8K7",1.5,0.015625,"non-kin",208,0.0198095238095238,18.7026178526254,"34",2,0.0285714285714286,4.18207011206996,11.4423439823477,18,7,3,TRUE,1,2,3
"77S","HH2016","HH","2016",13,94.87179487,1.41666666666667,"62S",1.5,0.09375,"non-kin",0,0,0,"34",NA,0,0,0,18,7,NA,FALSE,1,2,3
"77S","HH2016","HH","2016",13,94.87179487,1.41666666666667,"0G3",1.41666666666667,0.046875,"non-kin",0,0,0,"34",NA,0,0,0,18,7,NA,FALSE,1,2,3
"77S","HH2016","HH","2016",13,94.87179487,1.41666666666667,"2C0",1.41666666666667,0.03125,"non-kin",299,0.0293137254901961,27.6757488444181,"34",4,0.0588235294117647,8.61014434837933,18.1429465963987,18,7,1,TRUE,1,2,3
"77S","HH2016","HH","2016",13,94.87179487,1.41666666666667,"0B9",1.5,0.03125,"non-kin",0,0,0,"34",NA,0,0,0,18,7,NA,FALSE,1,2,3
"77S","HH2016","HH","2016",13,94.87179487,1.41666666666667,"6H6",1.5,0.015625,"non-kin",197,0.0187619047619048,17.7135371008038,"34",2,0.0285714285714286,4.18207011206996,10.9478036064369,18,7,4,FALSE,1,2,3
"77S","HH2016","HH","2016",13,94.87179487,1.41666666666667,"48V",1.5,0.15625,"kin",0,0,0,"34",1,0.0142857142857143,2.09103505603498,1.04551752801749,18,7,16,FALSE,1,2,3
"77S","HH2016","HH","2016",13,94.87179487,1.41666666666667,"7E3",1.5,0.203125,"kin",0,0,0,"34",1,0.0142857142857143,2.09103505603498,1.04551752801749,18,7,16,FALSE,1,2,3
"77S","HH2016","HH","2016",13,94.87179487,1.41666666666667,"22H",1.5,0.15625,"kin",0,0,0,"34",NA,0,0,0,18,7,NA,FALSE,1,2,3
"77S","HH2016","HH","2016",13,94.87179487,1.41666666666667,"20S",1.5,0.078125,"non-kin",0,0,0,"34",2,0.0285714285714286,4.18207011206996,2.09103505603498,18,7,7,FALSE,1,2,3
"77S","HH2016","HH","2016",13,94.87179487,1.41666666666667,"4J3",1.41666666666667,0.0390625,"non-kin",0,0,0,"34",1,0.0147058823529412,2.15253608709483,1.07626804354742,18,7,12,FALSE,1,2,3
